id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365
33652633,Brooklyn room close to Subways to Manhattan,230037325,Jay,Brooklyn,Bedford-Stuyvesant,40.679190000000006,-73.90684,Private room,57,1,6,2019-05-31,2.47,164
33652892,"Great room close to the Subways  L,A,C,Z and J",230037325,Jay,Brooklyn,Bedford-Stuyvesant,40.68092,-73.90777,Private room,55,1,8,2019-06-23,2.76,138
33653735,Clean and comfortable private room in NYC,27947449,Teya,Bronx,Parkchester,40.83938,-73.85708000000001,Private room,45,1,10,2019-06-16,4.92,352
33654019,1 Bedroom nestled in Bushwick/East Williamsburg,12351745,Gregory,Brooklyn,Bushwick,40.700140000000005,-73.93664,Entire home/apt,150,1,10,2019-06-24,3.49,292
33654032,A room where you can find peace and rest!,253624959,Eli,Brooklyn,East Flatbush,40.66008,-73.92121999999999,Private room,50,2,5,2019-06-15,2.5,304
33658071,"Bright, renovated apartment close to subway+city",3002017,Barblin,Brooklyn,Bedford-Stuyvesant,40.68466,-73.91716,Entire home/apt,130,2,10,2019-07-01,5.36,262
33658646,A Delightful Room,199833548,Syeda,Queens,Briarwood,40.707409999999996,-73.80838,Private room,50,1,11,2019-06-16,3.79,342
33659082,Home Away From Home at Mosholu pkwy,229929832,Ifeoluwa,Bronx,Norwood,40.874140000000004,-73.88342,Private room,51,1,10,2019-07-04,4.76,271
33660911,Stylish Designer 3 Bedroom Apartment,61084210,Nadine,Queens,Astoria,40.76222,-73.91861,Entire home/apt,360,3,10,2019-07-01,3.85,206
33661269,"Comfort room in Downtown NY, Two Bridges,Chinatown",253552326,Grace,Manhattan,Chinatown,40.71304,-73.99484,Private room,89,1,13,2019-06-11,4.43,164
33664163,A Living Room,199833548,Syeda,Queens,Briarwood,40.70579,-73.81000999999999,Shared room,30,1,10,2019-06-11,4.05,361
33664484,3BR Family Home in Prime Queens Neighborhood,157301360,Dalia & Marina,Queens,Kew Gardens Hills,40.72947,-73.82075999999999,Entire home/apt,250,3,5,2019-07-06,2.88,152
33666359,Private Entrance Spacious 5 BD Apartment Manhattan,197792014,Danny,Manhattan,Washington Heights,40.84467,-73.93549,Entire home/apt,280,2,23,2019-07-02,8.31,215
33666607,Immaculate Private Bedroom & Bathroom (Room A),88171838,Kimi,Brooklyn,Bay Ridge,40.63555,-74.02962,Private room,75,1,14,2019-07-01,4.83,154
33666721,ALEX SPACE #5,252819295,Alex,Queens,Richmond Hill,40.694390000000006,-73.83243,Shared room,58,1,12,2019-07-02,4.14,180
33682823,New York City Luxury Bedroom!!,224317184,Luke,Manhattan,Harlem,40.816520000000004,-73.94914,Private room,215,5,7,2019-06-21,2.73,335
33687439,"Vibrant area, bohemian vibe",211941129,Katarzyna,Brooklyn,Greenpoint,40.72633,-73.95859,Private room,55,1,21,2019-07-05,7.33,47
33688884,Spacious Room in North Williamsburg!,30590073,Michael,Brooklyn,Williamsburg,40.718779999999995,-73.9604,Private room,70,1,7,2019-05-31,3.28,98
33689108,"Cozy, Comfy, Clean Mondern 2-Story Condo",229288218,Shawn,Brooklyn,Bushwick,40.69833,-73.93463,Entire home/apt,175,1,5,2019-06-16,1.9,264
33689398,comfortable & cozy qns size bed Feel it yourself,50375092,Mohamad,Staten Island,Dongan Hills,40.5788,-74.09155,Private room,37,1,7,2019-07-04,2.66,310
33689647,Brooklyn Bliss 2,44929652,Lawanne,Brooklyn,East Flatbush,40.64578,-73.94756,Private room,75,2,7,2019-07-01,4.12,361
33694626,Cozy apartment by Central Park,253906467,Erik,Manhattan,Hell's Kitchen,40.76473,-73.99003,Shared room,69,1,8,2019-07-03,2.7,347
33694628,Cozy apartment by Central Park,253906467,Erik,Manhattan,Hell's Kitchen,40.76449,-73.99107,Shared room,60,1,14,2019-06-20,4.62,349
33694634,Cozy apartment by Central Park,253906467,Erik,Manhattan,Hell's Kitchen,40.76623,-73.99075,Shared room,85,1,18,2019-06-28,6.21,337
33695141,Shared Room in Manhattan,253906467,Erik,Manhattan,Hell's Kitchen,40.764359999999996,-73.99153000000001,Shared room,60,1,20,2019-06-28,6.82,348
33701468,Best Location! Spacious 3BR in Center of NYC!,253128090,Harvy Jake,Manhattan,Midtown,40.76167,-73.96944,Entire home/apt,149,2,7,2019-06-14,2.63,163
33709053,Sonder | Stock Exchange | Tasteful 3BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70599,-74.01236,Entire home/apt,472,2,8,2019-06-23,3.43,262
33709253,Sonder | Stock Exchange | Stunning 3BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70729,-74.01095,Entire home/apt,474,2,9,2019-06-22,4.22,263
33709502,Sonder | Stock Exchange | Polished 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.707609999999995,-74.01226,Entire home/apt,235,2,5,2019-06-24,1.76,333
33709508,Sonder | Stock Exchange | Polished 3BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70715,-74.0103,Entire home/apt,495,2,7,2019-06-14,2.5,265
33710571,Very huge apartment in the heart of Williamsburg.,217498918,Mike,Brooklyn,Williamsburg,40.71072,-73.94207,Entire home/apt,230,2,10,2019-06-24,3.57,169
33710612,Fantastic new luxury single beach studio in NYC!,102588471,Cashmira,Queens,Arverne,40.59356,-73.79436,Entire home/apt,95,1,6,2019-07-02,2.2,35
33711101,Spacious private room in the heart of Astoria,10606171,Nicholas,Queens,Astoria,40.762570000000004,-73.92161999999999,Private room,90,1,12,2019-05-13,4.04,104
33711384,Sonder | Stock Exchange | Brilliant 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.7075,-74.01079,Entire home/apt,236,2,10,2019-06-17,3.7,319
33711735,Sonder | Stock Exchange | Calming 1BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70793,-74.01043,Entire home/apt,229,2,11,2019-06-24,4.52,341
33712004,Sonder | Stock Exchange | Cozy 1BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.707840000000004,-74.0107,Entire home/apt,229,2,7,2019-06-23,2.8,327
33713803,Rad Clubhouse: 2 Private Rooms + Diner Kitchen,19645976,Angela,Brooklyn,Williamsburg,40.708909999999996,-73.96342,Private room,169,3,7,2019-07-01,3.56,72
33714297,Cozy Room with Private Bath in Bay Ridge (Room B),88171838,Kimi,Brooklyn,Bay Ridge,40.636109999999995,-74.03178,Private room,75,1,16,2019-07-07,5.27,134
33714755,Comfy Room w Private Bath in Bay Ridge (Room C),88171838,Kimi,Brooklyn,Bay Ridge,40.63521,-74.03197,Private room,75,1,7,2019-07-04,2.88,361
33715743,BIENVENIDOS MI CASA ES TU CASA,253118370,Mary,Queens,Corona,40.74666,-73.85781,Private room,50,1,6,2019-06-29,2.43,164
33716043,Comfortable Room near the center of Manhattan.,254150644,Eduardo,Manhattan,Washington Heights,40.84661,-73.93444000000001,Private room,60,2,16,2019-07-03,5.78,216
33717001,Halsey Street  Commode,254159261,Sam,Brooklyn,Bedford-Stuyvesant,40.68481,-73.9296,Entire home/apt,100,2,15,2019-07-07,6.52,37
33717828,UPPER WEST SIDE ZEN CASITA CLOSE TO COLUMBIA UNI!,161061302,Carol,Manhattan,Upper West Side,40.80004,-73.96838000000001,Private room,89,1,9,2019-06-20,3.42,52
33734483,WEST VILLAGE Bohemian flat in neo-Tudor town house,27636707,Gaia&Pietro,Manhattan,West Village,40.733259999999994,-74.00511,Entire home/apt,250,3,5,2019-07-02,2.24,255
33735398,"Modern, Airy & Sunny Apt in Brownstone Brooklyn!",22736811,Lisa,Brooklyn,Bushwick,40.68808,-73.90985,Entire home/apt,159,2,16,2019-07-07,5.39,127
33738412,Instagram Dream Townhouse in Times Sq.,254320440,Laura + John,Manhattan,Hell's Kitchen,40.75823,-73.99065999999999,Entire home/apt,300,3,8,2019-06-19,3.33,54
33745352,温暖的双人房间,140630987,Jiali,Queens,Flushing,40.75966,-73.81469,Private room,65,1,11,2019-06-21,3.79,126
33746075,A Pleasant Room,199833548,Syeda,Queens,Briarwood,40.70655,-73.80842,Private room,50,1,10,2019-06-09,3.37,357
33746153,The Stop at Fordham Manor,51614766,Jonathan,Bronx,Fordham,40.8667,-73.89115,Private room,70,1,5,2019-05-27,1.76,364
33746705,My home is open to everyone!,254382567,Vicente,Manhattan,Washington Heights,40.84377,-73.93666,Private room,60,1,18,2019-06-29,6.07,305
33747879,Small room for female guests only,252636577,Jean,Queens,Flushing,40.76,-73.82466,Shared room,26,2,5,2019-07-08,1.65,90
33749115,Sensational Midtown East Dream Near E/M Trains,254372359,Timothy And Natalia,Manhattan,Midtown,40.75452,-73.97091999999999,Entire home/apt,250,5,7,2019-06-14,2.44,161
33749547,Private room in Mckibbin Lofts. Rooftop access,154080858,David,Brooklyn,Williamsburg,40.70621,-73.93663000000001,Private room,70,2,18,2019-06-24,6.67,205
33749769,HABITACIÓN COMPARTIDA PARA MUJERES AVENTURERAS!,223087887,Jess & Ana,Queens,Corona,40.74116,-73.86705,Shared room,25,2,10,2019-07-03,3.45,344
33751577,Luxury 3 Bed FiDi Charm Doorman Elevator | Laundry,254429373,James,Manhattan,Financial District,40.70563,-74.00919,Entire home/apt,325,5,7,2019-06-09,2.84,131
33751903,Guest Bedroom in light-filled Williamsburg Loft,3286195,Huston,Brooklyn,Williamsburg,40.71839,-73.94621,Private room,75,1,8,2019-07-01,3.53,109
33752082,"Hotel-like Private Room, KING Bed 25 min NYC",48684597,David,Queens,Maspeth,40.73612,-73.89519,Private room,50,1,19,2019-06-30,8.03,165
33767467,Beautiful & Tranquil Private Room in Williamsburg,9693094,Laksmi,Brooklyn,Williamsburg,40.70734,-73.96417,Private room,71,2,5,2019-07-02,2.88,182
33769887,Private! Studio New Modern Close To JFK LGA NYC :),87156911,Alex,Queens,Ozone Park,40.6752,-73.8552,Entire home/apt,100,1,15,2019-07-07,5.84,326
33769930,quiet inwood space,254567452,Sophia,Manhattan,Inwood,40.87079,-73.91960999999999,Private room,70,1,7,2019-06-04,2.59,73
33771697,Cozy Central Park Pad Close To Everything!,253429887,Hubert & Val,Manhattan,Upper West Side,40.7762,-73.98028000000001,Entire home/apt,274,4,9,2019-07-02,3.55,34
33774081,"Fully furnished studio, 10 mins away from JFK.",146484191,Roy,Queens,Springfield Gardens,40.66377,-73.76785,Entire home/apt,100,2,10,2019-06-25,4.23,353
33774162,Shared room y Times Square,253906467,Erik,Manhattan,Hell's Kitchen,40.764829999999996,-73.98975,Shared room,85,1,12,2019-06-27,4.09,349
33778143,The Blue Room by LGA/Kennedy Airporst & NYC!,204733512,Aramis,Queens,East Elmhurst,40.761109999999995,-73.88408000000001,Private room,45,3,13,2019-07-03,5.42,80
33778352,PRIME COZY HUGE Bedroom in Heart of NYC (RARE!!),28580275,Sommy,Manhattan,Midtown,40.75625,-73.96415999999999,Private room,119,2,6,2019-06-30,2.69,297
33779447,Amazing 1BR apartment in heart of Astoria,155902664,Pavel,Queens,Astoria,40.76829,-73.92625,Entire home/apt,125,1,14,2019-07-01,4.72,328
33782555,"Cute and cozy, great downtown Manhattan location!",18885469,Leila,Manhattan,Chinatown,40.71483,-73.99801,Shared room,53,1,7,2019-06-26,2.92,58
33783445,MI CASA ES TÚ CASA,253118370,Mary,Queens,Flushing,40.76409,-73.82928000000001,Private room,53,1,23,2019-07-07,8.73,161
33785223,"subway  1 min away,  manhattan 10 min.",253571094,Jesus,Queens,Astoria,40.758390000000006,-73.91190999999999,Private room,90,1,9,2019-06-30,3.14,341
33785477,Sunny Private Room close to Manhattan(Green),254771644,Jianren,Brooklyn,Bushwick,40.69682,-73.93066999999999,Private room,66,2,8,2019-07-05,3.08,159
33788019,Sun-Filled 3 Bedroom Apartment in Bronx,251704655,Hamza,Bronx,Port Morris,40.80273,-73.91519,Entire home/apt,115,4,9,2019-07-02,3.97,124
33796136,Sunny Long Island City Studio,104368542,Becca,Queens,Long Island City,40.74613,-73.94141,Entire home/apt,150,2,5,2019-07-06,3.33,103
33800823,Spectacular 2bedroom near Subway-Cafes-Shop & MORE,253873710,Jalen,Manhattan,Upper West Side,40.7867,-73.97594000000001,Entire home/apt,349,5,5,2019-07-04,1.95,220
33800856,Private 2A Room in 4BR/2BA APT in Hell's Kitchen,137274917,David,Manhattan,Hell's Kitchen,40.76037,-73.99171,Private room,110,1,10,2019-06-16,3.53,270
33801781,Lower East Side Classic Vibes,69831679,May,Manhattan,Lower East Side,40.72059,-73.98514,Entire home/apt,170,3,6,2019-07-01,2.57,235
33804180,Cozy farmhouse in NYC. 2 bdrms; 2 full baths. WiFi,163169045,Janice,Staten Island,Prince's Bay,40.52293,-74.21238000000001,Entire home/apt,85,2,8,2019-06-24,3.33,66
33806317,Welcome homey ! Your new artist friend :),7216350,Ume,Manhattan,Lower East Side,40.72152,-73.98625,Shared room,117,1,5,2019-06-24,2.03,139
33808226,FURNISHED NEW STUDIO EAST VILLAGE/SOHO/BOWERY,226699782,Vijay,Manhattan,Lower East Side,40.7215,-73.99171,Entire home/apt,120,2,10,2019-06-29,5.88,87
33808465,"Access to public transportation
Near shopping area",255258800,Abie,Brooklyn,Midwood,40.61326,-73.94742,Private room,100,1,8,2019-07-05,3.0,179
33810572,Shared Room and Exp Heart of Manhattan,253906467,Erik,Manhattan,Hell's Kitchen,40.76661,-73.99082,Shared room,85,1,12,2019-06-28,4.44,161
33812239,3 bedroom Apartment a few blocks from Union Square,34312950,Sam,Manhattan,East Village,40.72919,-73.98151,Entire home/apt,290,2,10,2019-06-26,4.29,254
33820675,*Private room with new bedroom set and mattress,10149317,Lana,Queens,Kew Gardens,40.709270000000004,-73.82948,Private room,50,2,5,2019-06-02,1.88,319
33823598,LOVELY 1 BED ROOM 10 MIN FR JFK WITH PRIVATE PORCH,29349060,Ode,Queens,St. Albans,40.68687,-73.76809,Private room,67,1,12,2019-07-06,4.74,365
33825679,✭Spacious home in 2 unit house next to subway!✭,141885946,Jun,Brooklyn,Williamsburg,40.70961,-73.95598000000001,Entire home/apt,265,1,9,2019-07-05,3.8,86
33828501,Upper East Two Bed w/ 3 Beds | Sleeps 6 | Near Q,255408641,Jackson,Manhattan,Upper East Side,40.76996,-73.95770999999999,Entire home/apt,250,5,7,2019-06-08,2.76,155
33828807,"Cozy room in Brooklyn Safe Area. 30m to D,N/Town",92897185,Nikolett,Brooklyn,Borough Park,40.63402,-74.0025,Private room,65,1,9,2019-06-29,3.38,46
33829538,Luxury 2 Bed 2 Full Bath Walk to Times Square,255414914,Stanley,Manhattan,Theater District,40.757459999999995,-73.98795,Entire home/apt,420,5,14,2019-06-30,5.06,137
33829619,**Private Room in Newly Renovated Apartment,10149317,Lana,Queens,Kew Gardens,40.70657,-73.82903,Private room,60,2,7,2019-06-29,2.63,305
33830012,Spacious Private space in Park Slope,255420742,Tom & Reina,Brooklyn,Windsor Terrace,40.6602,-73.98052,Entire home/apt,155,1,7,2019-05-19,2.47,71
33831116,Sonder | Stock Exchange | Collected 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70621,-74.01199,Entire home/apt,229,2,5,2019-06-15,1.92,350
33832840,"Beautiful, Cozy & Private Bedroom in Bushwick BKLN",11123552,Paola,Brooklyn,Bushwick,40.7011,-73.92194,Private room,50,1,26,2019-07-05,9.4,74
33833470,Sonder | Stock Exchange | Smart 2BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70779,-74.01249,Entire home/apt,390,2,8,2019-06-24,3.04,243
33833636,Sonder | Stock Exchange | Timeless 3BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70709,-74.01037,Entire home/apt,475,2,7,2019-06-18,3.23,253
33834873,Cutely designed room in Williamsburg apartment,22553147,Michael H.Y.,Brooklyn,Williamsburg,40.71216,-73.94246,Private room,70,3,12,2019-07-07,6.67,142
33836115,Private Room in PRIME Manhattan Location,119798153,Amy,Manhattan,Upper East Side,40.76853,-73.96406999999999,Private room,79,1,8,2019-07-01,4.53,31
33846501,Packaged for one and groups (QUEEN B),242631139,Glen,Brooklyn,East Flatbush,40.64683,-73.93003,Private room,90,2,6,2019-06-02,2.25,360
33850135,Private & Quiet Oasis in the Center of NYC,253637076,Sergey,Manhattan,Chelsea,40.74034,-74.00084,Entire home/apt,162,2,6,2019-06-23,2.2,66
33851532,Rooftop Terrace Penthouse 2 Bed Near Central Park,255440488,Jacob And Michelle,Manhattan,Hell's Kitchen,40.76347,-73.98776,Entire home/apt,420,5,10,2019-06-29,4.48,130
33852557,Spanish Harlem magical place full of life .,254112876,David,Manhattan,East Harlem,40.7958,-73.93766,Private room,90,2,8,2019-07-02,3.08,174
33855937,"BRIGHT, STUNNING ROOM WITH AMAZING VIEWS.",117999420,Clemente,Manhattan,Upper East Side,40.76236,-73.96481999999999,Private room,160,3,7,2019-07-01,2.47,81
33855990,Master Bedroom in Bushwick Minutes from Subways,64680664,Ariel,Brooklyn,Bushwick,40.6897,-73.91145999999999,Private room,70,2,8,2019-06-04,3.08,61
33856310,Sunny Summer Space in Brooklyn’s Stuyvesant East,229386490,Tj,Brooklyn,Bedford-Stuyvesant,40.68305,-73.92322,Entire home/apt,76,3,7,2019-07-05,4.29,285
33856906,Relax in SoHo with private outdoor space,14909731,Gardea,Manhattan,Nolita,40.72202,-73.99491,Entire home/apt,200,2,7,2019-07-04,3.56,252
33857172,Cozy Queen Bedroom Private Half Bathroom in Harlem,25272468,Anastasia,Manhattan,Harlem,40.82032,-73.94464,Private room,59,1,6,2019-06-30,4.62,74
33870501,2 BDR apt in Brownstone Greenpoint Williamsburg,38257294,Casha,Brooklyn,Greenpoint,40.72599,-73.95498,Private room,185,1,8,2019-07-05,5.45,123
33877798,NYC High End Upper East Side Central Park Gem Home,147675745,Freda,Manhattan,Upper East Side,40.77867,-73.95143,Entire home/apt,151,1,30,2019-07-01,11.25,42
33877942,Crown Heights Amazing,57403189,Joslin,Brooklyn,Crown Heights,40.67637,-73.94309,Entire home/apt,105,2,6,2019-07-01,2.25,286
33880238,Putnam Townhome,18007143,Dwayne,Brooklyn,Bedford-Stuyvesant,40.68482,-73.95136,Private room,57,2,12,2019-07-01,4.93,51
33880913,Perfect Midtown East 1 Bed Just One Flight Stairs,255853430,William,Manhattan,Midtown,40.75886,-73.96596,Entire home/apt,200,5,12,2019-07-07,5.63,127
33884341,Sunny Private Room close to Manhattan(Blue),255890676,Hok Thu,Brooklyn,Bushwick,40.69612,-73.92918,Private room,66,2,11,2019-07-01,4.23,147
33884349,Comfy Bronx home away from home,54136018,Louise,Bronx,Kingsbridge,40.86925,-73.89974000000001,Private room,35,1,8,2019-06-27,8.0,48
33885227,Sunny Private Room close to Manhattan(Yellow),255899465,Long,Brooklyn,Bushwick,40.69814,-73.9286,Private room,63,2,10,2019-06-30,3.85,127
33896459,Luxurious 2BR Midtown Manhattan Perfect Location Fantastic views,255433680,Jiaming,Manhattan,Hell's Kitchen,40.77127,-73.99237,Entire home/apt,360,2,13,2019-06-25,4.94,251
33897702,Privacy in a shared Space!! Males Only Plz,27260699,J,Brooklyn,Bushwick,40.695409999999995,-73.90785,Shared room,28,1,8,2019-06-17,3.2,41
33897838,NEW- Sunny and Modern Cobble Hill 1 Bedroom,255980743,Ashley,Brooklyn,Cobble Hill,40.688340000000004,-73.9989,Entire home/apt,170,2,5,2019-06-19,2.31,43
33898799,Location! Room in Bklyn 10 minutes to Manhattan B2,188015014,Bela & Gui,Brooklyn,Bedford-Stuyvesant,40.69804,-73.94546,Private room,79,2,9,2019-07-06,3.33,136
33900546,The Green Place,101790764,Zabi,Queens,Long Island City,40.74895,-73.9474,Entire home/apt,199,2,6,2019-06-22,2.81,175
33901138,Location! Room in Bklyn 10 minutes to Manhattan B3,188015014,Bela & Gui,Brooklyn,Bedford-Stuyvesant,40.69765,-73.94715,Private room,81,2,10,2019-07-05,4.17,121
33902284,Location! Room in Bklyn 10 minutes to Manhattan U1,188015014,Bela & Gui,Brooklyn,Bedford-Stuyvesant,40.69952,-73.9451,Private room,81,2,13,2019-07-06,4.87,164
33902619,Location! Room in Bklyn 10 minutes to Manhattan U2,188015014,Bela & Gui,Brooklyn,Bedford-Stuyvesant,40.69806,-73.94544,Private room,81,1,9,2019-06-24,3.8,105
33902876,Location! Room in Bklyn 10 minutes to Manhattan U3,188015014,Bela & Gui,Brooklyn,Bedford-Stuyvesant,40.69741,-73.94555,Private room,81,2,9,2019-06-21,3.91,128
33903016,Appartment-2 rooms,198853982,Brigit,Brooklyn,Cypress Hills,40.68892,-73.87167,Entire home/apt,100,2,6,2019-06-12,2.34,150
33903300,Affordable Luxury 2 Bedroom & 2 Bath In Brooklyn,147983579,Chy,Brooklyn,Bedford-Stuyvesant,40.68946,-73.94181,Entire home/apt,165,4,9,2019-07-01,4.03,201
33906887,New renovation cozy home 12 min train to Manhattan,251156430,Emma,Queens,Woodside,40.74508,-73.90290999999999,Shared room,65,2,8,2019-06-29,3.04,89
33907325,TW #5 Private Rm - 1st Fl. Queen Bed 1 to 2 Guests,211136294,Sharon & Erika,Bronx,Schuylerville,40.83715,-73.83489,Private room,60,1,20,2019-06-30,7.59,343
33908256,Bright & designed apartment in Brooklyn,254795926,David,Brooklyn,Crown Heights,40.671440000000004,-73.94613000000001,Entire home/apt,120,2,14,2019-06-29,5.6,298
